Date,Open,High,Low,Close,Volume,Adj Close
2015-06-01,676.97998,677.099976,668.400024,673.359985,304800,673.359985
2015-05-29,681.969971,682.159973,672.659973,673.619995,277800,673.619995
2015-05-28,681.150024,687.419983,676.890015,679.51001,338900,679.51001
2015-05-27,682.00,688.820007,677.73999,680.72998,434100,680.72998
2015-05-26,689.070007,693.98999,682.859985,688.429993,409000,688.429993
2015-05-22,692.960022,693.960022,686.849976,689.179993,290700,689.179993
2015-05-21,685.00,692.400024,682.030029,691.909973,272700,691.909973
2015-05-20,695.309998,696.039978,687.73999,687.809998,234800,687.809998
2015-05-19,696.23999,701.27002,692.73999,694.580017,186400,694.580017
2015-05-18,690.00,695.50,688.880005,693.52002,280600,693.52002
2015-05-15,685.340027,690.22998,680.340027,689.849976,343000,689.849976
2015-05-14,683.539978,687.309998,678.590027,682.130005,360000,682.130005
2015-05-13,676.859985,686.950012,676.859985,680.359985,259100,680.359985
2015-05-12,677.52002,682.840027,676.869995,678.969971,230000,678.969971
2015-05-11,689.00,689.669983,678.469971,678.830017,309500,678.830017
2015-05-08,683.919983,690.440002,681.330017,686.130005,184400,686.130005
2015-05-07,678.00,683.00,675.030029,677.47998,207900,677.47998
2015-05-06,674.50,677.200012,668.140015,675.030029,247600,675.030029
2015-05-05,682.00,684.210022,672.400024,672.909973,233500,672.909973
2015-05-04,683.00,686.909973,680.01001,684.73999,181700,684.73999
2015-05-01,675.059998,680.719971,673.820007,679.25,285600,679.25
2015-04-30,682.630005,684.47998,671.359985,672.659973,414800,672.659973
2015-04-29,690.00,694.090027,681.130005,682.390015,263700,682.390015
2015-04-28,691.679993,694.52002,688.599976,693.049988,207500,693.049988
2015-04-27,702.72998,703.22998,691.809998,692.380005,229300,692.380005
2015-04-24,705.00,705.00,699.969971,702.00,229500,702.00
2015-04-23,695.00,703.109985,695.00,702.330017,412400,702.330017
2015-04-22,691.00,694.52002,683.559998,693.409973,525300,693.409973
2015-04-21,692.409973,695.130005,684.359985,690.72998,274500,690.72998
2015-04-20,685.76001,692.409973,685.72998,689.359985,207000,689.359985
2015-04-17,686.380005,689.450012,681.400024,683.429993,306800,683.429993
2015-04-16,690.00,694.299988,686.119995,692.400024,304200,692.400024
2015-04-15,698.00,699.25,689.140015,694.169983,277800,694.169983
2015-04-14,696.090027,699.00,690.23999,695.809998,199300,695.809998
2015-04-13,699.00,704.450012,696.150024,699.049988,163800,699.049988
2015-04-10,698.650024,702.25,696.030029,701.72998,157100,701.72998
2015-04-09,696.559998,699.640015,690.820007,695.77002,251700,695.77002
2015-04-08,690.909973,699.950012,690.599976,698.23999,236100,698.23999
2015-04-07,694.960022,698.940002,690.469971,693.109985,253300,693.109985
2015-04-06,684.77002,699.190002,684.200012,695.450012,371700,695.450012
2015-04-02,691.859985,696.00,684.820007,689.109985,339600,689.109985
2015-04-01,687.00,693.570007,678.599976,692.929993,420900,692.929993
2015-03-31,683.059998,694.450012,682.159973,682.159973,421300,682.159973
2015-03-30,682.580017,690.869995,681.799988,689.380005,277300,689.380005
2015-03-27,664.150024,682.00,662.119995,681.340027,384800,681.340027
2015-03-26,661.109985,662.50,652.190002,662.039978,212100,662.039978
2015-03-25,669.47998,671.409973,660.059998,660.719971,233900,660.719971
2015-03-24,671.190002,675.849976,664.97998,667.450012,249000,667.450012
2015-03-23,664.929993,671.830017,663.23999,671.27002,439700,671.27002
2015-03-20,666.25,671.150024,662.049988,662.429993,349400,662.429993
2015-03-19,667.75,672.469971,661.51001,667.390015,178200,667.390015
2015-03-18,663.409973,671.289978,659.01001,667.419983,248000,667.419983
2015-03-17,659.400024,665.299988,658.51001,662.179993,225700,662.179993
2015-03-16,658.390015,665.780029,657.27002,665.409973,232600,665.409973
2015-03-13,654.460022,657.859985,647.559998,654.659973,178200,654.659973
2015-03-12,647.390015,656.390015,645.52002,652.76001,238500,652.76001
2015-03-11,640.00,649.969971,640.00,643.809998,386300,643.809998
2015-03-10,650.429993,650.429993,640.809998,643.049988,338800,643.049988
2015-03-09,644.530029,651.140015,644.119995,650.890015,236900,650.890015
2015-03-06,647.460022,652.859985,644.390015,645.200012,277900,645.200012
2015-03-05,655.849976,657.880005,646.849976,650.969971,345200,650.969971
2015-03-04,653.469971,654.76001,644.219971,652.47998,448400,652.47998
2015-03-03,671.140015,674.76001,648.98999,651.900024,666600,651.900024
2015-03-02,642.419983,649.530029,640.659973,649.530029,326200,649.530029
2015-02-27,647.23999,651.950012,640.52002,642.679993,319400,642.679993
2015-02-26,633.299988,646.52002,633.299988,644.969971,231500,644.969971
2015-02-25,640.97998,642.169983,634.650024,637.119995,188600,637.119995
2015-02-24,638.580017,640.00,634.150024,637.789978,163800,637.789978
2015-02-23,625.00,636.969971,620.48999,636.77002,281500,636.77002
2015-02-20,618.97998,625.00,614.390015,623.309998,236900,623.309998
2015-02-19,621.47998,623.440002,612.76001,618.340027,238000,618.340027
2015-02-18,613.719971,617.98999,612.679993,617.919983,167700,617.919983
2015-02-17,615.549988,620.309998,612.950012,615.150024,205400,615.150024
2015-02-13,614.130005,619.619995,611.679993,618.50,164400,618.50
2015-02-12,619.890015,621.75,615.52002,617.51001,160400,617.51001
2015-02-11,615.00,621.98999,614.00,620.51001,188100,620.51001
2015-02-10,620.219971,620.219971,609.25,616.659973,158700,616.659973
2015-02-09,607.140015,613.559998,606.280029,613.049988,223200,613.049988
2015-02-06,613.950012,618.099976,609.659973,611.340027,223500,611.340027
2015-02-05,605.960022,621.47998,596.640015,614.880005,363700,614.880005
2015-02-04,607.200012,612.809998,597.849976,601.630005,280900,601.630005
2015-02-03,598.549988,608.130005,597.409973,607.840027,263900,607.840027
2015-02-02,600.51001,601.590027,586.25,593.75,315900,593.75
2015-01-30,611.450012,614.630005,596.47998,596.960022,349000,596.960022
2015-01-29,606.01001,612.900024,606.01001,611.130005,262200,611.130005
2015-01-28,610.25,617.690002,608.179993,610.570007,258200,610.570007
2015-01-27,608.440002,612.859985,605.130005,608.590027,271700,608.590027
2015-01-26,602.849976,612.609985,600.52002,612.140015,246700,612.140015
2015-01-23,603.349976,605.950012,599.210022,604.00,271600,604.00
2015-01-22,587.73999,602.679993,586.409973,600.099976,253600,600.099976
2015-01-21,581.539978,588.440002,579.090027,586.059998,332500,586.059998
2015-01-20,582.799988,586.960022,578.049988,584.330017,201200,584.330017
2015-01-16,575.190002,581.119995,569.539978,580.849976,340500,580.849976
2015-01-15,582.780029,586.530029,574.919983,575.280029,196500,575.280029
2015-01-14,584.590027,586.159973,577.929993,582.780029,316400,582.780029
2015-01-13,599.380005,603.219971,583.549988,588.950012,252800,588.950012
2015-01-12,606.840027,609.030029,596.559998,597.359985,163000,597.359985
2015-01-09,608.330017,608.609985,600.039978,606.02002,472900,606.02002
2015-01-08,610.359985,614.969971,605.070007,606.00,593300,606.00
2015-01-07,616.00,616.00,605.590027,607.23999,388200,607.23999
2015-01-06,610.77002,612.340027,599.809998,607.820007,388500,607.820007
